transaction_id,account_id,amount,currency,timestamp,description,status
TXN-D86C83DE0565,ACC0025,5884.22,USD,2024-07-24T21:48:46+00:00,Payment from ACC0025,settled
TXN-C83860BC58C3,ACC0022,25162.6,USD,2024-07-13T01:47:25+00:00,Wire transfer ACC0022,settled
TXN-FA0A22598DEE,ACC0090,6209.28,USD,2024-10-22T19:14:47+00:00,Payment from ACC0090,settled
TXN-17DAED249A4A,ACC0027,47014.24,USD,2024-09-10T17:32:10+00:00,ACH credit ACC0027,settled
TXN-6DFAA838315F,ACC0090,48162.59,USD,2024-06-12T18:17:15+00:00,Payment from ACC0090,settled
TXN-34035B017892,ACC0080,7299.47,USD,2024-01-18T10:17:20+00:00,Wire transfer ACC0080,settled
TXN-D1B373538213,ACC0096,26377.23,USD,2024-04-26T07:36:50+00:00,Settlement ACC0096,settled
TXN-D702D95897D7,ACC0060,29957.98,USD,2024-09-03T13:17:34+00:00,ACH credit ACC0060,settled
TXN-8F2EFC57C357,ACC0055,32118.21,USD,2024-07-30T00:05:53+00:00,Wire transfer ACC0055,settled
TXN-B868D78BB091,ACC0074,9226.05,USD,2024-09-05T20:52:49+00:00,Deposit ref ACC0074,settled
TXN-2A840889E596,ACC0003,4982.0,USD,2024-12-27T14:18:46+00:00,ACH credit ACC0003,settled
TXN-ACD05A07C6A3,ACC0008,502.71,USD,2024-05-11T02:42:53+00:00,Deposit ref ACC0008,settled
TXN-19BCEEABB8F0,ACC0064,36858.24,USD,2024-04-01T05:03:59+00:00,Wire transfer ACC0064,settled
TXN-0BCFF5BDF1B0,ACC0063,29671.93,USD,2024-09-27T15:14:21+00:00,Deposit ref ACC0063,settled
TXN-3E317997CE3D,ACC0015,39832.12,USD,2024-02-19T05:39:55+00:00,Payment from ACC0015,settled
TXN-7533BA0B2CDD,ACC0080,35381.72,USD,2024-12-23T12:33:41+00:00,Payment from ACC0080,settled
TXN-8647B7E28413,ACC0051,25015.8,USD,2024-05-02T03:05:44+00:00,Settlement ACC0051,settled
TXN-35E6CB94017D,ACC0097,13007.38,USD,2024-04-24T16:19:17+00:00,Settlement ACC0097,settled
TXN-E0DA61AE2F2E,ACC0035,28216.69,USD,2024-02-28T16:38:23+00:00,Payment from ACC0035,settled
TXN-D2B8B5CE6613,ACC0021,34927.12,USD,2024-07-15T15:22:47+00:00,Payment from ACC0021,settled
TXN-F99B91625B0C,ACC0008,28508.02,USD,2024-07-25T17:12:59+00:00,ACH credit ACC0008,settled
TXN-CA26BF37CCA7,ACC0020,37100.91,USD,2024-11-10T16:43:36+00:00,Wire transfer ACC0020,settled
TXN-FBAC79F4AC59,ACC0072,47426.53,USD,2024-12-07T15:31:39+00:00,Wire transfer ACC0072,settled
TXN-E65F4F412FA4,ACC0090,32402.01,USD,2024-01-20T22:41:21+00:00,Payment from ACC0090,settled
TXN-9913DF58A8CB,ACC0078,37559.14,USD,2024-07-14T11:03:12+00:00,Wire transfer ACC0078,settled
TXN-F3D0CBA24E47,ACC0028,10111.38,USD,2024-07-28T03:54:36+00:00,ACH credit ACC0028,settled
TXN-B0A7C2B95746,ACC0042,37376.57,USD,2024-03-09T05:05:02+00:00,Wire transfer ACC0042,settled
TXN-51C50E641E5F,ACC0074,6378.43,USD,2024-02-09T23:23:51+00:00,Settlement ACC0074,settled
TXN-079D06CBDCC0,ACC0099,40429.69,USD,2024-10-11T12:45:55+00:00,Wire transfer ACC0099,settled
TXN-CEB69E979ECC,ACC0053,15083.7,USD,2024-08-20T13:51:52+00:00,Settlement ACC0053,settled
TXN-2279AD015BD7,ACC0039,43814.15,USD,2024-09-13T09:37:32+00:00,Deposit ref ACC0039,settled
TXN-852A21F674D6,ACC0059,14754.13,USD,2024-02-12T13:41:04+00:00,Payment from ACC0059,settled
TXN-C00B845761BD,ACC0061,45576.66,USD,2024-09-08T09:56:24+00:00,Wire transfer ACC0061,settled
TXN-3174973313CC,ACC0043,19557.4,USD,2024-06-11T01:27:52+00:00,ACH credit ACC0043,settled
TXN-B12FBD0B1E3D,ACC0068,20693.76,USD,2024-03-22T11:54:02+00:00,Wire transfer ACC0068,settled
TXN-893ABC65DF4E,ACC0019,46930.53,USD,2024-08-20T21:01:25+00:00,Payment from ACC0019,settled
TXN-633D9300D747,ACC0040,23817.41,USD,2024-12-15T08:24:15+00:00,ACH credit ACC0040,settled
TXN-9B659705CD0E,ACC0085,44699.41,USD,2024-03-25T04:57:10+00:00,Deposit ref ACC0085,settled
TXN-F7AE555624C4,ACC0025,905.63,USD,2024-01-02T14:26:12+00:00,Wire transfer ACC0025,settled
TXN-39AF7F951DF5,ACC0043,29721.04,USD,2024-11-15T05:02:14+00:00,ACH credit ACC0043,settled
TXN-C6AF2E4AF426,ACC0049,33612.21,USD,2024-11-04T15:02:36+00:00,Deposit ref ACC0049,settled
TXN-4807AC1FFF1B,ACC0062,33931.01,USD,2024-04-26T13:49:04+00:00,Payment from ACC0062,settled
TXN-979D29447B33,ACC0089,47986.99,USD,2024-10-01T08:57:05+00:00,Settlement ACC0089,settled
TXN-78DF4F547461,ACC0067,19715.3,USD,2024-07-31T04:38:28+00:00,Wire transfer ACC0067,settled
TXN-933149AEBF2C,ACC0039,466.54,USD,2024-06-16T03:56:52+00:00,ACH credit ACC0039,settled
TXN-35EC80AEC0F8,ACC0088,6020.79,USD,2024-12-15T10:23:27+00:00,Settlement ACC0088,settled
TXN-50FE4E16BB9E,ACC0067,36447.65,USD,2024-04-16T12:55:19+00:00,Wire transfer ACC0067,settled
TXN-B64102E95BB2,ACC0040,44453.97,USD,2024-03-24T17:21:53+00:00,Wire transfer ACC0040,settled
TXN-61563DD4B163,ACC0086,2435.23,USD,2024-01-03T11:30:05+00:00,Settlement ACC0086,settled
TXN-EE879DAB0EA2,ACC0083,3170.22,USD,2024-11-15T22:53:18+00:00,Settlement ACC0083,settled
TXN-9E12A405DBA2,ACC0061,23149.38,USD,2024-12-29T14:02:23+00:00,ACH credit ACC0061,settled
TXN-9B024361F9D6,ACC0024,18295.99,USD,2024-03-17T12:51:55+00:00,Settlement ACC0024,settled
TXN-191E476D6C64,ACC0018,11844.44,USD,2024-07-10T20:37:05+00:00,Payment from ACC0018,settled
TXN-DD20A6F94025,ACC0054,41655.71,USD,2024-09-18T09:48:52+00:00,ACH credit ACC0054,settled
TXN-7F404890AD62,ACC0014,10901.63,USD,2024-07-14T11:52:07+00:00,Wire transfer ACC0014,settled
TXN-D52F77BDD43C,ACC0006,9412.06,USD,2024-02-04T15:17:15+00:00,ACH credit ACC0006,settled
TXN-1B2C6A094BBC,ACC0067,44248.02,USD,2024-06-03T12:02:50+00:00,Deposit ref ACC0067,settled
TXN-FDA23D4FBF32,ACC0046,3982.98,USD,2024-10-29T20:30:26+00:00,Settlement ACC0046,settled
TXN-DDB2AD8DCEF9,ACC0080,37146.97,USD,2024-02-05T17:06:32+00:00,Deposit ref ACC0080,settled
TXN-5D1510E765FB,ACC0045,42123.51,USD,2024-03-23T15:00:44+00:00,Deposit ref ACC0045,settled
TXN-102A10124345,ACC0076,9981.34,USD,2024-06-05T02:28:47+00:00,Deposit ref ACC0076,settled
TXN-7CAEE1024EAE,ACC0065,38546.03,USD,2024-11-20T07:52:51+00:00,Deposit ref ACC0065,settled
TXN-DA26EA82DFFC,ACC0008,20137.04,USD,2024-05-11T18:31:46+00:00,Payment from ACC0008,settled
TXN-06B823A3DC96,ACC0008,30607.26,USD,2024-04-18T10:46:17+00:00,Payment from ACC0008,pending
TXN-0967651385F7,ACC0005,13058.36,USD,2024-06-12T18:52:21+00:00,Wire transfer ACC0005,settled
TXN-28E9E4A91693,ACC0024,11993.7,USD,2024-12-14T17:07:14+00:00,Wire transfer ACC0024,settled
TXN-6FBB4332D59E,ACC0051,44235.31,USD,2024-09-06T15:48:49+00:00,Settlement ACC0051,settled
TXN-2DC76A8B3166,ACC0061,25953.0,USD,2024-06-20T17:52:36+00:00,ACH credit ACC0061,settled
TXN-D4295AAD15D9,ACC0002,543.49,USD,2024-03-12T18:43:45+00:00,Wire transfer ACC0002,settled
TXN-7321D7403686,ACC0087,46228.42,USD,2024-10-26T14:01:43+00:00,Wire transfer ACC0087,settled
TXN-55149C13E48B,ACC0087,13780.76,USD,2024-05-07T04:14:11+00:00,Payment from ACC0087,settled
TXN-ABEF7E3724FB,ACC0087,31855.86,USD,2024-06-13T02:34:31+00:00,Settlement ACC0087,settled
TXN-7129533F791B,ACC0056,38670.23,USD,2024-12-26T12:14:31+00:00,Settlement ACC0056,settled
TXN-CEA36B334B05,ACC0034,21992.62,USD,2024-04-12T07:04:24+00:00,Wire transfer ACC0034,settled
TXN-3B34114C2075,ACC0094,5983.81,USD,2024-02-04T14:31:32+00:00,Payment from ACC0094,settled
TXN-8C31D056DC9C,ACC0025,42840.12,USD,2024-12-13T11:43:03+00:00,Settlement ACC0025,settled
TXN-00F71294D547,ACC0004,29923.59,USD,2024-01-16T10:27:02+00:00,Deposit ref ACC0004,settled
TXN-2E71F5AADD5B,ACC0030,11029.68,USD,2024-08-22T10:31:51+00:00,Deposit ref ACC0030,settled
TXN-321ECBE21ABA,ACC0019,14350.31,USD,2024-10-10T21:12:49+00:00,Wire transfer ACC0019,settled
TXN-B27F049BE8D8,ACC0073,32870.66,USD,2024-01-28T00:34:59+00:00,Wire transfer ACC0073,settled
TXN-6691DF6F1B80,ACC0099,41078.02,USD,2024-12-25T08:56:53+00:00,ACH credit ACC0099,settled
TXN-941EE71DA195,ACC0033,46092.77,USD,2024-05-15T23:19:44+00:00,Settlement ACC0033,settled
TXN-13B4557D910C,ACC0006,42613.91,USD,2024-05-19T21:26:38+00:00,ACH credit ACC0006,settled
TXN-C011AC6DFE07,ACC0009,11269.53,USD,2024-08-31T14:03:17+00:00,Wire transfer ACC0009,settled
TXN-712A1317F502,ACC0072,16407.03,USD,2024-08-24T22:22:41+00:00,Wire transfer ACC0072,settled
TXN-1216F6427395,ACC0041,17900.37,USD,2024-12-27T09:55:25+00:00,Wire transfer ACC0041,settled
TXN-60225AAA8D08,ACC0029,1192.99,USD,2024-03-16T00:06:00+00:00,Settlement ACC0029,settled
TXN-23D9B04CAF4F,ACC0072,46318.24,USD,2024-01-09T08:17:13+00:00,Payment from ACC0072,settled
TXN-38EDEB9CD0F5,ACC0006,15915.63,USD,2024-07-02T16:27:29+00:00,Settlement ACC0006,settled
TXN-4C4B990B7884,ACC0100,27631.97,USD,2024-12-01T13:12:41+00:00,Deposit ref ACC0100,settled
TXN-36E8958CDEED,ACC0036,42007.1,USD,2024-02-22T03:49:15+00:00,ACH credit ACC0036,settled
TXN-916E104F8A60,ACC0085,28369.02,USD,2024-08-23T14:25:59+00:00,Payment from ACC0085,settled
TXN-8A2D617B2286,ACC0092,15972.63,USD,2024-11-30T07:01:35+00:00,ACH credit ACC0092,settled
TXN-8A3AB37BBB2E,ACC0018,19659.41,USD,2024-05-05T14:52:27+00:00,Settlement ACC0018,settled
TXN-F33D3EDC4439,ACC0099,26524.67,USD,2024-02-09T23:15:25+00:00,ACH credit ACC0099,settled
TXN-21EA542054BD,ACC0018,49062.77,USD,2024-04-02T16:13:04+00:00,Deposit ref ACC0018,settled
TXN-42D3472DF2C8,ACC0004,29286.46,USD,2024-07-04T14:19:26+00:00,Settlement ACC0004,settled
TXN-729CFA9DD63F,ACC0095,31562.51,USD,2024-06-01T20:49:05+00:00,Wire transfer ACC0095,settled
TXN-15C641D0953E,ACC0044,32791.47,USD,2024-11-01T13:44:04+00:00,ACH credit ACC0044,settled
TXN-E2CEEB7FE86C,ACC0068,3919.2,USD,2024-08-23T02:33:35+00:00,Wire transfer ACC0068,settled
TXN-78A90D111857,ACC0058,10677.26,USD,2024-02-08T23:29:04+00:00,Payment from ACC0058,settled
TXN-E9C5BBFB7E10,ACC0081,49850.82,USD,2024-09-08T07:10:14+00:00,Payment from ACC0081,settled
TXN-37B10207A452,ACC0018,20821.45,USD,2024-03-18T11:41:26+00:00,ACH credit ACC0018,settled
TXN-41962F715D3D,ACC0014,7100.35,USD,2024-04-11T17:58:02+00:00,Wire transfer ACC0014,settled
TXN-099214FA1E44,ACC0030,17797.0,USD,2024-05-25T19:13:59+00:00,Settlement ACC0030,settled
TXN-47FB9C11923B,ACC0078,45796.35,USD,2024-10-23T01:50:48+00:00,Wire transfer ACC0078,settled
TXN-8D0DB7C443A4,ACC0092,9318.09,USD,2024-10-13T01:46:35+00:00,ACH credit ACC0092,settled
TXN-1933F6E6AE08,ACC0023,5359.75,USD,2024-02-07T09:42:37+00:00,Deposit ref ACC0023,settled
TXN-AA815989BFE0,ACC0083,8762.71,USD,2024-10-29T14:08:07+00:00,Settlement ACC0083,settled
TXN-C491A23A5959,ACC0032,39347.55,USD,2024-05-06T09:40:24+00:00,Wire transfer ACC0032,settled
TXN-EC418EDE5B92,ACC0094,24841.35,USD,2024-02-21T04:23:23+00:00,Wire transfer ACC0094,settled
TXN-31DEDFD3C78F,ACC0018,32680.17,USD,2024-05-15T01:27:01+00:00,Payment from ACC0018,settled
TXN-C01838B25B7D,ACC0084,3555.49,USD,2024-04-27T07:56:42+00:00,Deposit ref ACC0084,settled
TXN-DB66D27CD6E1,ACC0036,31620.35,USD,2024-06-21T20:48:11+00:00,ACH credit ACC0036,settled
TXN-C6A47DA390D2,ACC0008,29814.26,USD,2024-03-22T11:42:58+00:00,ACH credit ACC0008,settled
TXN-E4D4F9E45A0E,ACC0065,38100.49,USD,2024-07-16T03:56:10+00:00,Payment from ACC0065,settled
TXN-BF77274E6F85,ACC0010,28855.29,USD,2024-09-23T14:11:14+00:00,Payment from ACC0010,settled
TXN-F99FFA2D07E6,ACC0043,43605.55,USD,2024-12-18T23:21:46+00:00,Wire transfer ACC0043,settled
TXN-C8159EB3C287,ACC0051,35039.27,USD,2024-10-12T13:59:07+00:00,ACH credit ACC0051,settled
TXN-94AA00F49A39,ACC0054,37826.41,USD,2024-02-20T16:26:41+00:00,ACH credit ACC0054,settled
TXN-86BED4381747,ACC0013,40118.77,USD,2024-03-03T01:33:34+00:00,Wire transfer ACC0013,settled
TXN-22C9BD409589,ACC0054,24075.15,USD,2024-08-29T02:44:58+00:00,Settlement ACC0054,settled
TXN-4A554BD5CAB1,ACC0071,30705.13,USD,2024-09-22T20:36:11+00:00,Payment from ACC0071,settled
TXN-54F7264EFCE5,ACC0085,12122.26,USD,2024-06-18T23:52:48+00:00,Wire transfer ACC0085,settled
TXN-08D3FD268910,ACC0011,16445.45,USD,2024-04-05T09:07:24+00:00,Settlement ACC0011,settled
TXN-ABED5E785DB2,ACC0100,44830.54,USD,2024-03-28T20:19:35+00:00,Payment from ACC0100,settled
TXN-A7F945B07D9E,ACC0019,43060.66,USD,2024-01-27T09:45:00+00:00,Settlement ACC0019,settled
TXN-CFF3B9878FC6,ACC0080,34784.85,USD,2024-03-18T03:16:08+00:00,Payment from ACC0080,settled
TXN-F5C36A62516E,ACC0020,36465.14,USD,2024-03-13T13:39:49+00:00,Wire transfer ACC0020,settled
TXN-0B6D1DC00EA2,ACC0067,34925.5,USD,2024-08-26T21:59:10+00:00,Wire transfer ACC0067,settled
TXN-6043E663634E,ACC0067,38311.35,USD,2024-10-16T13:04:25+00:00,ACH credit ACC0067,settled
TXN-A11BAFEF119B,ACC0028,23274.18,USD,2024-11-04T20:10:07+00:00,ACH credit ACC0028,settled
TXN-1D2D87A20D63,ACC0093,45057.79,USD,2024-12-17T13:08:45+00:00,Wire transfer ACC0093,settled
TXN-F27126BC0509,ACC0092,2019.91,USD,2024-04-07T02:07:52+00:00,Payment from ACC0092,settled
TXN-C565A9F0EDCE,ACC0073,720.41,USD,2024-02-29T07:21:55+00:00,ACH credit ACC0073,settled
TXN-26BC110AAA1E,ACC0095,9142.41,USD,2024-12-29T15:15:36+00:00,Wire transfer ACC0095,settled
TXN-58C0CEB47DA0,ACC0035,18495.34,USD,2024-01-20T01:57:56+00:00,Settlement ACC0035,settled
TXN-F1ADECB973B7,ACC0058,49635.01,USD,2024-06-25T00:04:13+00:00,Deposit ref ACC0058,settled
TXN-0E37E5102119,ACC0090,9391.84,USD,2024-09-26T12:58:11+00:00,Payment from ACC0090,settled
TXN-90452B05D031,ACC0002,22937.55,USD,2024-11-28T05:00:32+00:00,Settlement ACC0002,settled
TXN-D1DD9A6CCE90,ACC0013,6939.11,USD,2024-06-20T14:49:08+00:00,ACH credit ACC0013,settled
TXN-55A532D1327D,ACC0090,34245.75,USD,2024-12-03T10:44:06+00:00,Wire transfer ACC0090,settled
TXN-0B06543A3448,ACC0059,45.98,USD,2024-09-04T18:50:02+00:00,Deposit ref ACC0059,settled
TXN-A24A0DF8D601,ACC0031,22570.08,USD,2024-05-10T04:12:32+00:00,ACH credit ACC0031,settled
TXN-18A476500A9A,ACC0062,26527.75,USD,2024-03-10T22:19:16+00:00,ACH credit ACC0062,settled
TXN-07DDB2381BDA,ACC0046,11169.63,USD,2024-08-16T17:24:47+00:00,Wire transfer ACC0046,settled
TXN-91102BF24BBC,ACC0045,47374.68,USD,2024-07-20T12:28:40+00:00,ACH credit ACC0045,settled
TXN-E61C4C4DC395,ACC0092,39839.92,USD,2024-05-06T13:19:33+00:00,Deposit ref ACC0092,settled
TXN-ADE2F88D711D,ACC0014,29832.6,USD,2024-05-14T06:02:14+00:00,ACH credit ACC0014,settled
TXN-AFEF7FE00030,ACC0004,27739.03,USD,2024-02-25T07:16:57+00:00,ACH credit ACC0004,settled
TXN-2F452FD6D53F,ACC0092,40007.03,USD,2024-05-31T00:31:47+00:00,Deposit ref ACC0092,settled
TXN-5C6FEB0EB02A,ACC0014,6118.28,USD,2024-07-09T00:59:32+00:00,Settlement ACC0014,settled
TXN-7B7B8E30079F,ACC0009,13899.14,USD,2024-03-04T18:25:14+00:00,ACH credit ACC0009,settled
TXN-B3CBF43F0912,ACC0062,5236.42,USD,2024-06-10T13:10:19+00:00,Payment from ACC0062,settled
TXN-F81FB0EE3457,ACC0043,40357.32,USD,2024-04-15T15:02:34+00:00,Deposit ref ACC0043,settled
TXN-31EC2C8E0D7B,ACC0065,25525.5,USD,2024-06-03T02:18:20+00:00,ACH credit ACC0065,settled
TXN-9F42BBB296E0,ACC0014,30368.71,USD,2024-06-15T17:29:13+00:00,Wire transfer ACC0014,settled
TXN-1D68542AB801,ACC0072,3531.4,USD,2024-11-15T02:02:49+00:00,Wire transfer ACC0072,settled
TXN-24F69F34C1F4,ACC0016,46347.12,USD,2024-02-02T15:33:32+00:00,ACH credit ACC0016,settled
TXN-50C33714FD6C,ACC0090,16498.25,USD,2024-05-31T23:27:48+00:00,Deposit ref ACC0090,settled
TXN-57599754ADA3,ACC0081,25379.89,USD,2024-02-18T02:01:15+00:00,Payment from ACC0081,settled
TXN-A936E8CCC651,ACC0056,30314.38,USD,2024-07-17T14:48:30+00:00,Payment from ACC0056,settled
TXN-34A7A1A25936,ACC0002,7156.29,USD,2024-01-14T05:57:57+00:00,Wire transfer ACC0002,settled
TXN-C11401C16201,ACC0051,33566.39,USD,2024-02-21T08:32:59+00:00,Deposit ref ACC0051,settled
TXN-E0D2B27F5C5F,ACC0100,22947.83,USD,2024-06-27T22:13:32+00:00,Deposit ref ACC0100,settled
TXN-289F039ED0AC,ACC0002,14446.72,USD,2024-11-05T15:27:32+00:00,Settlement ACC0002,settled
TXN-23E9F838EC44,ACC0087,12085.31,USD,2024-12-15T14:21:11+00:00,Settlement ACC0087,settled
TXN-A8D02EECD7D1,ACC0054,8976.82,USD,2024-12-18T03:55:30+00:00,Wire transfer ACC0054,settled
TXN-73621C50AE50,ACC0061,19462.26,USD,2024-05-01T05:04:12+00:00,ACH credit ACC0061,settled
TXN-3ED6143BB451,ACC0049,2975.25,USD,2024-01-22T19:01:32+00:00,ACH credit ACC0049,settled
TXN-03772ED3623F,ACC0079,12910.06,USD,2024-05-21T03:35:36+00:00,Settlement ACC0079,settled
TXN-FA5C71B7C3E2,ACC0036,43551.73,USD,2024-03-13T05:49:57+00:00,Wire transfer ACC0036,settled
TXN-8A626028F55F,ACC0061,7824.61,USD,2024-03-26T09:17:49+00:00,Wire transfer ACC0061,settled
TXN-903028A7B4EB,ACC0042,22915.65,USD,2024-09-03T12:49:59+00:00,ACH credit ACC0042,settled
TXN-467D5146CE3C,ACC0025,30179.13,USD,2024-08-26T03:21:36+00:00,ACH credit ACC0025,settled
TXN-71930BA9C0C1,ACC0012,30776.34,USD,2024-08-02T16:41:36+00:00,Payment from ACC0012,settled
TXN-2C35A98C5581,ACC0035,28838.77,USD,2024-10-10T10:42:24+00:00,Wire transfer ACC0035,settled
TXN-74CC03251E59,ACC0045,7764.52,USD,2024-03-14T04:45:54+00:00,Payment from ACC0045,settled
TXN-70E332CCF8AB,ACC0079,24168.83,USD,2024-06-19T11:18:34+00:00,Settlement ACC0079,settled
TXN-51558E9C802E,ACC0011,26172.61,USD,2024-08-24T22:16:12+00:00,Payment from ACC0011,settled
TXN-8E86C0C7A5D1,ACC0068,25162.29,USD,2024-10-20T05:02:23+00:00,Wire transfer ACC0068,settled
TXN-3B35D830218E,ACC0077,7144.18,USD,2024-08-14T06:39:20+00:00,Wire transfer ACC0077,settled
TXN-06E53125E824,ACC0003,25517.24,USD,2024-04-22T11:38:05+00:00,Settlement ACC0003,settled
TXN-077A03446889,ACC0001,5919.17,USD,2024-06-29T13:02:53+00:00,Payment from ACC0001,settled
TXN-C294046B890F,ACC0095,44407.04,USD,2024-11-26T08:02:22+00:00,Deposit ref ACC0095,settled
TXN-FABA63984812,ACC0031,21591.46,USD,2024-08-17T04:43:33+00:00,Settlement ACC0031,settled
TXN-0B967904482C,ACC0005,48911.89,USD,2024-08-08T15:32:16+00:00,Settlement ACC0005,settled
TXN-8F55FCCCE043,ACC0050,37567.89,USD,2024-09-07T12:30:09+00:00,Deposit ref ACC0050,settled
TXN-7CC1229D66A1,ACC0055,28824.4,USD,2024-08-02T20:43:00+00:00,Payment from ACC0055,settled
TXN-B3AF66418172,ACC0079,30541.46,USD,2024-02-20T04:22:27+00:00,Deposit ref ACC0079,settled
TXN-CDE24E484086,ACC0091,38599.31,USD,2024-04-10T04:12:47+00:00,Settlement ACC0091,settled
TXN-811B33CBE6DA,ACC0097,26955.47,USD,2024-02-08T01:29:23+00:00,Settlement ACC0097,settled
TXN-9AF439951E9E,ACC0013,11002.22,USD,2024-11-16T00:52:35+00:00,ACH credit ACC0013,settled
TXN-D09C4213E089,ACC0040,8359.34,USD,2024-11-15T22:46:51+00:00,Payment from ACC0040,settled
TXN-8ADEDE68DE0F,ACC0011,3835.59,USD,2024-07-14T22:22:15+00:00,Settlement ACC0011,settled
TXN-F5F25D0E7E01,ACC0059,4171.87,USD,2024-04-08T17:07:25+00:00,Settlement ACC0059,settled
TXN-AA245CED99BD,ACC0099,31934.83,USD,2024-05-19T00:27:37+00:00,Settlement ACC0099,settled
TXN-FA934D32708E,ACC0071,49573.23,USD,2024-05-06T01:59:44+00:00,ACH credit ACC0071,settled
TXN-173FD7968CDB,ACC0009,9176.09,USD,2024-05-07T03:23:21+00:00,Wire transfer ACC0009,settled
TXN-C9DEB306B164,ACC0089,28931.93,USD,2024-10-10T16:42:13+00:00,Wire transfer ACC0089,settled
TXN-788C4205ED9B,ACC0035,16122.01,USD,2024-04-05T08:10:50+00:00,Payment from ACC0035,settled
TXN-96B88DBFB5FE,ACC0097,41036.33,USD,2024-11-14T19:21:53+00:00,Settlement ACC0097,settled
TXN-903FF166CAE4,ACC0056,18859.58,USD,2024-07-09T11:28:06+00:00,Payment from ACC0056,settled
TXN-F496D7DCEC69,ACC0091,1249.96,USD,2024-09-01T17:02:36+00:00,ACH credit ACC0091,settled
TXN-CA7EA769AF5F,ACC0032,25823.13,USD,2024-10-25T02:37:08+00:00,Wire transfer ACC0032,settled
TXN-A9C2740324C9,ACC0058,5132.98,USD,2024-12-03T02:40:33+00:00,Deposit ref ACC0058,settled
TXN-F46956EE1928,ACC0055,30585.22,USD,2024-08-20T16:09:51+00:00,Wire transfer ACC0055,settled
TXN-01AC68A39705,ACC0055,7416.84,USD,2024-04-20T01:41:11+00:00,Settlement ACC0055,settled
TXN-AAE0D4D2AB0C,ACC0058,8879.52,USD,2024-09-22T02:50:30+00:00,Payment from ACC0058,settled
TXN-636CC56EE58B,ACC0077,11699.56,USD,2024-04-26T04:45:40+00:00,ACH credit ACC0077,settled
TXN-073059A44941,ACC0090,33287.13,USD,2024-02-27T10:22:53+00:00,ACH credit ACC0090,settled
TXN-1ECC7A1C0D52,ACC0082,8314.65,USD,2024-04-23T20:07:42+00:00,Payment from ACC0082,settled
TXN-A26115FA331F,ACC0027,366.7,USD,2024-11-14T21:25:31+00:00,Settlement ACC0027,settled
TXN-6F4145615ED9,ACC0071,7413.21,USD,2024-02-19T11:52:42+00:00,Payment from ACC0071,settled
TXN-BB3A737A0934,ACC0026,6300.39,USD,2024-07-18T21:40:08+00:00,Wire transfer ACC0026,settled
TXN-F024AAED7CF3,ACC0077,3185.75,USD,2024-05-28T04:56:58+00:00,Deposit ref ACC0077,settled
TXN-61451E1A882A,ACC0078,25582.68,USD,2024-01-22T18:24:05+00:00,ACH credit ACC0078,settled
TXN-2B198EA2473F,ACC0020,6929.03,USD,2024-05-22T13:27:37+00:00,Deposit ref ACC0020,settled
TXN-976146DF997F,ACC0021,12000.86,USD,2024-08-02T08:56:26+00:00,Payment from ACC0021,settled
TXN-70C4EDA99139,ACC0044,41627.55,USD,2024-11-15T02:10:55+00:00,ACH credit ACC0044,settled
TXN-B8F993B83B44,ACC0002,10253.8,USD,2024-12-15T04:20:57+00:00,Wire transfer ACC0002,settled
TXN-B716EC4975FB,ACC0050,6619.34,USD,2024-01-07T10:22:29+00:00,Wire transfer ACC0050,settled
TXN-0A388E1F5EEC,ACC0099,18842.21,USD,2024-04-27T09:25:20+00:00,Wire transfer ACC0099,settled
TXN-6A4015089AAD,ACC0098,22501.97,USD,2024-06-23T09:40:47+00:00,Wire transfer ACC0098,settled
TXN-4586A0DB9C26,ACC0089,33758.81,USD,2024-05-10T11:26:37+00:00,Settlement ACC0089,settled
TXN-5615CE8D6113,ACC0048,1931.12,USD,2024-12-16T02:46:18+00:00,Payment from ACC0048,settled
TXN-D4D943B19EB5,ACC0076,20583.04,USD,2024-08-12T14:26:31+00:00,ACH credit ACC0076,settled
TXN-9F736B9301E6,ACC0033,19028.71,USD,2024-04-28T18:42:11+00:00,Settlement ACC0033,settled
TXN-E3C45489D539,ACC0071,48209.19,USD,2024-01-23T00:36:16+00:00,Payment from ACC0071,settled
TXN-F8C066665059,ACC0095,42405.01,USD,2024-11-06T12:28:47+00:00,Deposit ref ACC0095,settled
TXN-D6875157561D,ACC0076,22726.91,USD,2024-04-27T17:59:19+00:00,Wire transfer ACC0076,settled
TXN-CDFFF6F35426,ACC0017,33568.07,USD,2024-04-01T02:00:16+00:00,Payment from ACC0017,settled
TXN-A4201D78CC9A,ACC0019,7119.14,USD,2024-12-21T08:22:11+00:00,Wire transfer ACC0019,settled
TXN-D9B20EF14F83,ACC0027,2006.47,USD,2024-09-13T10:24:49+00:00,Deposit ref ACC0027,settled
TXN-49E33B8E96E4,ACC0053,15174.37,USD,2024-10-16T13:35:10+00:00,ACH credit ACC0053,settled
TXN-CB395C7ED909,ACC0039,1713.84,USD,2024-09-09T14:22:31+00:00,Deposit ref ACC0039,settled
TXN-DB6262A4D2BF,ACC0051,2555.6,USD,2024-01-04T01:23:37+00:00,Payment from ACC0051,settled
TXN-7D02718A4F3A,ACC0074,44634.27,USD,2024-06-12T18:59:46+00:00,Settlement ACC0074,settled
TXN-6A9DCA0C12E3,ACC0070,21799.45,USD,2024-04-20T16:39:10+00:00,Settlement ACC0070,settled
